ID,y
1,78.063653060507
2,92.87277596478773
3,77.90398385409688
4,75.57412679737006
5,113.48903052933926
8,91.0722357039508
10,111.63481712360942
11,93.75903630288278
12,116.85734981845405
14,96.27291239997682
15,115.54969422866868
16,106.21361905150317
17,99.77535603527801
19,98.13772974978666
20,103.31213393408753
21,100.81851145302005
22,117.51483862138964
23,99.77535603527801
26,94.79002755931852
28,95.18796538150815
29,99.77535603527801
33,99.77535603527801
35,95.6053054577771
41,99.44638287792223
42,92.82429688385331
43,118.86781392784447
45,103.27946981658526
46,102.99241344815269
51,93.7570602340918
53,77.55864501946301
55,116.94381625776457
56,93.48518793449257
57,103.04397872626657
58,93.752218302597
59,104.27972513386483
63,113.8096315334124
64,93.65886126308631
65,106.79099332037131
69,91.02026698448746
71,96.84116414916318
72,104.0055806244327
73,92.67717548678912
76,103.8621427679315
77,106.21367506007282
78,115.01402225052689
82,94.96300074471178
83,106.79099332037131
84,94.67142758750762
85,103.52358700957934
87,112.23602499392595
88,99.44638287792223
89,114.95906711305399
91,95.3272371055896
93,93.79548359780783
94,107.10232498887267
95,92.18532754970116
96,109.58530201178098
97,94.37637890557497
98,111.7004668728811
99,93.76390093710499
101,103.84959724814944
103,114.95906711305399
104,92.59513048381204
105,110.93754768641341
110,94.13618595951489
111,111.98073749916291
113,112.00654484755384
114,96.22785044098649
115,113.77446369347192
117,114.95906711305399
120,93.7321297331364
121,114.47337542221196
122,97.41326447013977
123,114.10141574299439
126,112.90940026664842
132,111.97913813456857
135,103.89504333899693
137,103.46462040552301
138,94.39774455270008
140,93.74052194031134
142,108.59390029817177
144,113.5118155204909
148,90.28627679554553
149,119.4779888931286
155,93.57226189415964
156,111.34102534916858
157,94.37637890557497
162,114.37270712327543
163,94.84812034847315
167,95.5281011781936
172,118.86781392784447
179,113.48644748647737
180,96.46815099624595
181,110.65690782646809
182,96.12341574992827
183,114.95906711305399
185,114.95906711305399
187,113.54491518811938
188,94.25398585040455
189,94.75698549281171
191,92.70902491070157
192,115.43850236126602
193,95.29426899829856
194,112.30385002859961
195,92.77672804340867
196,113.8467831862416
198,98.13826143720607
199,112.10097621366101
201,102.78981039871478
204,94.04161793286502
205,107.50434237664732
206,93.1839325731611
210,94.05881009925092
211,103.84959724814944
216,113.7761366002881
219,116.96123304891333
220,92.3375131521652
221,111.80445467572463
226,110.65690782646809
227,93.70646461750046
228,111.34046536044293
230,111.35384373813527
231,94.37637890557497
235,117.65855769326103
236,92.06292539289561
238,110.9555808837835
242,105.53984954310522
243,95.02441255588595
244,79.38280621287205
245,111.33578694148079
247,115.23510446226537
248,91.86193941595806
249,94.2311126598327
250,114.76113341287096
251,92.06292539289561
253,117.65855769326103
254,93.5664841952884
256,93.87255070090275
257,90.47311871169299
258,114.9826744241462
259,93.11964372856976
262,79.28562742652545
266,93.36180623688445
267,113.12219586152837
272,101.24737996632741
273,114.95906711305399
275,97.22376974496142
276,117.71168899052778
279,94.99641421567613
280,106.79099332037131
283,93.77939624426642
285,111.15497447649894
288,114.95906711305399
289,97.3022133639868
290,103.00200446028296
291,93.58652235062482
292,112.12203065162495
293,110.29519762616148
296,97.331889542256
297,113.16323665703257
298,114.75164264658731
299,93.85948303613375
304,89.81585662126832
305,76.71056176005253
306,93.12258943544757
307,110.45176441905616
311,110.56436420619112
313,110.99592419174913
314,90.58301066668483
316,92.325356922868
324,91.35604818369691
