ID,y
1,80.32651556477788
2,100.58270816945512
3,100.62293802632067
4,-33944691381.672707
5,93.37227069919045
8,100.88676386542177
10,100.7204269291311
11,98.6861928441947
12,100.88676386542177
14,6658.143935989361
15,6656.4513693385525
16,6659.054571717004
17,6655.782355961193
19,6656.049824739775
20,6660.236723146192
21,6656.942152087608
22,6656.4513693385525
23,100.35546924773787
26,98.75339786780864
28,94.10881057577065
29,100.35546924773787
33,100.35546924773787
35,100.0621423521324
41,3275.663420259016
42,3275.9668866294
43,3274.2247416681184
45,3276.1947148767
46,3275.168349708082
51,3276.1947148767
53,3285.891094767577
55,3276.1947148767
56,3276.1947148767
57,3280.062646475825
58,3273.5878876490287
59,3274.2247416681184
63,3276.1947148767
64,3276.1046053890755
65,3280.1177874440123
69,3267.1977207099285
71,3274.3070047607907
72,3275.9668866294
73,3273.8564250957966
76,3273.8245495428555
77,3280.20270418346
78,3277.662179363934
82,3276.0913124237695
83,3280.1177874440123
84,3277.2844111493714
85,3276.5973573278748
87,3276.1947148767
88,3275.663420259016
89,3275.9668866294
91,3273.8245495428555
93,3273.962268302531
94,3278.649778080515
95,3267.606398735193
96,3276.1184874280334
97,3274.589407783224
98,3276.3324336363758
99,3273.962268302531
101,3275.9668866294
103,3275.9668866294
104,3280.255506203688
105,3273.8245495428555
110,3274.9402799760433
111,3280.5567077438245
113,3278.714956585369
114,3275.9668866294
115,3278.5927701792484
117,3275.9668866294
120,3276.3324336363758
121,3275.547674443099
122,3276.1947148767
123,3274.061348879087
126,3281.5308228308595
132,3275.9308890375987
135,3275.2622533136273
137,3275.9668866294
138,3275.9308890375987
140,3276.3324336363758
142,3278.066428140895
144,3277.2491889099956
148,3276.1947148767
149,3273.8245495428555
155,3276.1947148767
156,3276.1947148767
157,3274.589407783224
162,3277.699549941675
163,3277.049830717338
167,3274.0791765134904
172,3274.2247416681184
179,3273.41485970088
180,3276.1947148767
181,3276.1947148767
182,3279.889959196712
183,3275.9668866294
185,3275.9668866294
187,3276.1947148767
188,3276.0913124237695
189,3273.8245495428555
191,3273.1327457719394
192,3275.8906591807327
193,3275.14226511611
194,3272.6966289693837
195,3275.3700933634104
196,3273.596721295555
198,3273.280911562185
199,3276.1947148767
201,3276.1947148767
204,3273.2704645316157
205,3280.440471079801
206,3277.1590794223716
210,3275.3700933634104
211,3275.9668866294
216,3284.47139435692
219,3276.1947148767
220,3274.3417967423093
221,3272.83434772906
226,3276.1947148767
227,3276.1947148767
228,3276.1947148767
230,3279.163464262126
231,3274.589407783224
235,3276.3324336363758
236,3273.1348543070217
238,3276.0913124237695
242,3281.806454935032
243,3275.7790384747045
244,3274.20360230786
245,3284.177221352968
247,3278.0524735958425
248,3276.1947148767
249,3275.9668866294
250,3276.6030544090254
251,3273.1348543070217
253,3276.3324336363758
254,3277.2237147999886
256,3272.9049175246396
257,3274.2247416681184
258,3270.4255687144805
259,3273.8245495428555
262,3280.1177874440123
266,3276.1947148767
267,3276.1947148767
272,3278.5673305364567
273,3275.9668866294
275,3276.1947148767
276,3283.9439896400568
279,3269.504843223758
280,3280.1177874440123
283,3276.1947148767
285,3278.149203808549
288,3275.9668866294
289,3272.2463650976642
290,3276.1947148767
291,3276.1947148767
292,3269.6425619834336
293,3277.2491889099956
296,3273.349434774674
297,3280.5567077438245
298,-21775.0331283794
299,-21776.603995319565
304,-21776.36287410696
305,-8277606468335.678
306,-21778.652128821643
307,-21776.500592866632
311,-21761.04002635487
313,-21776.500592866632
314,-21776.500592866632
316,-13217782223499.207
324,-21777.07461193735
327,-21774.65002660958
329,-21778.470566075215
330,-21779.99867877395
337,-21776.500592866632
338,-21774.013584657438
339,-21770.4144447693
340,-21779.44075274313
343,-21776.603995319565
345,-21776.36287410696
346,-21776.992246953036
347,-21776.500592866632
349,-21774.99575780166
350,-21775.89845864827
352,-21779.99867877395
353,-21779.34587296866
354,-21779.99867877395
357,-21779.79039021869
358,-21776.72842111393
362,-21775.446118833337
364,-21765.563273017713
365,-21778.633958864244
366,-21775.39152651651
367,-21776.992246953036
368,-21779.99867877395
370,-21799.7582298375
373,-21777.579307395572
377,-21774.546103934787
378,-21776.500592866632
382,-21778.87075820048
384,-21776.500592866632
390,-21784.35747796579
392,-21777.044230847303
393,-21769.985887646217
395,-21772.439801539644
396,-21772.66762978694
399,-8277023927790.198
406,-21776.500592866632
408,-21776.500592866632
409,-21774.483058049635
410,-21796.309599781354
412,-21778.074375984426
413,-21778.470566075215
419,-21783.515125890342
420,-21769.55660266331
421,-21776.500592866632
430,-10035465698953.59
434,-21776.500592866632
436,-21779.562561971394
437,-21776.500592866632
438,-21778.470566075215
439,-21776.603995319565
440,-21776.500592866632
443,-21776.992246953036
446,-21779.424843211717
448,-21777.570773189378
452,-21776.590702354257
453,-21776.37323686693
457,-21779.34587296866
458,-21776.500592866632
459,-21774.429186243542
460,-21776.01568732279
462,-21771.77942836165
464,-21774.127977206877
465,-21776.500592866632
467,-21763.371507205833
471,-21766.682662485557
472,-21798.553658035773
473,-21774.53353460074
475,-21779.424843211717
480,-21779.860960014274
488,-21791.735693355553
490,-21776.500592866632
491,-21776.72842111393
492,-21776.500592866632
493,-21776.72842111393
