ID,y
1,82.7325375161318
2,96.69657284012962
3,80.75964063744262
4,78.3840450853673
5,108.5643283791781
8,93.91008657272528
10,108.7220087210444
11,94.02407109724535
12,116.9205480836818
14,94.06276656556155
15,116.959243551998
16,108.87468871388069
17,94.06276656556155
19,94.06276656556155
20,108.87468871388069
21,94.06276656556155
22,116.959243551998
23,94.06276656556155
26,94.06276656556155
28,94.06276656556155
29,94.06276656556155
33,94.06276656556155
35,94.06276656556155
41,94.06276656556155
42,94.06276656556155
43,117.37590570070486
45,108.87468871388069
46,108.87468871388069
51,94.06276656556155
53,79.55270668163476
55,108.87468871388069
56,94.06276656556155
57,108.87468871388069
58,94.06276656556155
59,108.87468871388069
63,108.87468871388069
64,94.06276656556155
65,108.87468871388069
69,94.06276656556155
71,94.06276656556155
72,108.87468871388069
73,94.06276656556155
76,108.87468871388069
77,108.87468871388069
78,116.37297778700079
82,94.06276656556155
83,108.87468871388069
84,94.06276656556155
85,108.87468871388069
87,108.87468871388069
88,94.06276656556155
89,108.87468871388069
91,94.06276656556155
93,94.06276656556155
94,108.87468871388069
95,94.06276656556155
96,108.87468871388069
97,94.06276656556155
98,108.87468871388069
99,94.06276656556155
101,108.87468871388069
103,108.87468871388069
104,94.06276656556155
105,108.87468871388069
110,94.06276656556155
111,108.87468871388069
113,108.87468871388069
114,94.06276656556155
115,111.70733011006216
117,108.87468871388069
120,94.06276656556155
121,108.87468871388069
122,94.06276656556155
123,108.87468871388069
126,108.87468871388069
132,112.1261414775925
135,108.87468871388069
137,108.87468871388069
138,94.06276656556155
140,94.06276656556155
142,111.70733011006216
144,108.87468871388069
148,94.06276656556155
149,108.87468871388069
155,94.06276656556155
156,108.87468871388069
157,94.06276656556155
162,108.87468871388069
163,94.06276656556155
167,94.06276656556155
172,117.37590570070486
179,108.87468871388069
180,94.06276656556155
181,108.87468871388069
182,94.06276656556155
183,108.87468871388069
185,108.87468871388069
187,108.87468871388069
188,94.06276656556155
189,94.06276656556155
191,94.06276656556155
192,112.34820216282155
193,94.06276656556155
194,108.87468871388069
195,94.06276656556155
196,108.87468871388069
198,94.06276656556155
199,108.87468871388069
201,108.87468871388069
204,94.06276656556155
205,108.87468871388069
206,94.06276656556155
210,94.06276656556155
211,108.87468871388069
216,108.87468871388069
219,116.959243551998
220,94.06276656556155
221,108.87468871388069
226,108.87468871388069
227,94.06276656556155
228,108.87468871388069
230,108.87468871388069
231,94.06276656556155
235,116.959243551998
236,94.06276656556155
238,108.87468871388069
242,108.87468871388069
243,94.06276656556155
244,77.6120453323456
245,108.03908361230404
247,108.87468871388069
248,94.06276656556155
249,94.06276656556155
250,108.87468871388069
251,94.06276656556155
253,116.959243551998
254,94.06276656556155
256,94.06276656556155
257,94.06276656556155
258,111.92131010396861
259,94.06276656556155
262,82.20459220072942
266,94.06276656556155
267,108.87468871388069
272,108.87468871388069
273,108.87468871388069
275,94.06276656556155
276,108.87468871388069
279,94.06276656556155
280,108.87468871388069
283,94.06276656556155
285,108.87468871388069
288,108.87468871388069
289,93.64610441685467
290,108.87468871388069
291,94.06276656556155
292,108.87468871388069
293,108.87468871388069
296,94.06276656556155
297,108.87468871388069
298,116.37297778700079
299,94.06276656556155
304,94.06276656556155
305,83.66872209951444
306,94.06276656556155
307,108.87468871388069
311,108.87468871388069
313,108.87468871388069
314,94.06276656556155
316,97.10938795564947
324,94.06276656556155
327,93.64610441685467
329,94.06276656556155
330,108.87468871388069
337,108.87468871388069
338,94.06276656556155
339,108.87468871388069
340,94.06276656556155
343,94.06276656556155
345,116.959243551998
346,94.06276656556155
347,108.87468871388069
349,111.70733011006216
350,94.06276656556155
352,108.87468871388069
353,94.06276656556155
354,77.07593371038112
357,94.06276656556155
358,108.87468871388069
362,108.87468871388069
364,112.41554182482632
365,108.87468871388069
366,94.06276656556155
367,108.87468871388069
368,94.06276656556155
370,78.02375165144716
373,94.06276656556155
377,94.06276656556155
378,108.87468871388069
382,108.87468871388069
384,108.87468871388069
390,94.06276656556155
392,108.87468871388069
393,112.74258483441486
395,94.06276656556155
396,108.87468871388069
399,77.55404877855229
406,108.87468871388069
408,108.87468871388069
409,94.06276656556155
410,77.98915478152256
412,111.92131010396861
413,94.06276656556155
419,94.06276656556155
420,108.87468871388069
421,94.06276656556155
430,97.95027504582912
434,94.06276656556155
436,94.06276656556155
437,94.06276656556155
438,94.06276656556155
439,108.87468871388069
440,94.06276656556155
443,108.87468871388069
446,94.06276656556155
448,94.06276656556155
452,94.06276656556155
453,108.87468871388069
457,108.87468871388069
458,94.06276656556155
459,115.29357219798445
460,108.87468871388069
462,108.87468871388069
464,108.87468871388069
465,116.959243551998
467,111.92131010396861
471,108.87468871388069
472,78.12749073259738
473,94.06276656556155
475,94.06276656556155
480,94.06276656556155
488,109.71557580406034
490,108.87468871388069
491,108.87468871388069
492,78.12583436287454
493,94.06276656556155
497,94.06276656556155
498,108.87468871388069
499,94.06276656556155
500,108.87468871388069
501,94.06276656556155
502,108.87468871388069
506,78.69819922448647
510,108.87468871388069
511,94.06276656556155
512,94.06276656556155
516,94.06276656556155
518,94.06276656556155
519,108.87468871388069
